"PAYMENTTOKENID","MERCHANTID","CURRENCYTYPE","AMOUNT","INVOICEID","TRANSACTIONID","DESCRIPTION","PAYMENTOPTION","PAYMENTOPTIONDESC","INITIALURL","ACCTYPE","AUTHRESULT","EXPIRYTIME","IPADDRESS","USERID","TRANSACTIONRESULT","AMOUNTDEDUCTED","TRANSACTIONTIME","ERRORMESSAGE","CALLBACKRESULT","CLOSESTATUS","ACCOUNTNO","ACCOUNTNOOFMERCHANTORBANK","TRANSCREFNUM","FEECURRENCY","FEEAMOUNT","CREDITCURRENCYTYPE","FEETYPE","EXCHANGERATE","COREREFNO","RESERVE1","RESERVE2","TXMERCHANTACCOUNT","TXDIRECTION","IBUSERID","FAILEDREASON","MINISTERY_TYPE","MINISTERY_STATUS","MINISTERY_RESPONSE","MINISTERY_TXTIME","REVERSETX_STATUS","REVERSETX_RESPONSE"
"L1B2T3Eve+LwA64/JOcPAeQcmrI=","bp0BxY4k+/unVRE7GVenksK4M9k=","ALL",4,"3","8260722819","",0,"","",1,66,5,"10.0.0.34","",66,0,29-OCT-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"fIzvqtGlsje4kweamntruQ9bvog=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",2000,"INV051015000240","TX2015102942fca9c2003685","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,29-OCT-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"NDIqWCFLWxjX5qm1azaJBX9W9q8=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",2000,"INV051015000240","TX20151029d1deb16bff966d","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,29-OCT-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"Kdkby7aCss/ub86/o9rGEheAlXk=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",2000,"INV051015000240","TX201510296448238f4f1bb3","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,29-OCT-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"M8VfV04nDEE/S81Oilbbe/3ravg=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",2000,"INV051015000240","TX201510296f04de0a9fa4bc","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,29-OCT-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"gpdtifAAIj3XteE9x5JlsES/1fk=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",2000,"INV051015000240","TX2015102975cc32594a8455","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,29-OCT-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"uNDsNh1EriYl6AkoZhbgsAIxmKI=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",2000,"INV051015000240","TX201510293b02417f794ac5","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,29-OCT-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"tksykAjYPl9KazUmjtpfr4o2V2s=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000348","TX2015110110f5c84a7a2dbb","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"zniuPWSpDr3swAqQi5cHaG5H9bM=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000348","TX201511011ec5ce9be77222","Online Payment",3,"Online Payment","",1,0,0,"10.0.0.34","SeshIBKHR",0,0,01-NOV-15,"SUCCESS","www.mollatech.com",2,"00010021604422","00010021604422","","",,"",,,"","","","",,"","",,,"",,,""
"OeBAXr3PoU7sDQ34fHrjA+czG1k=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000348","TX2015110100009f9e720945","Online Payment",3,"Online Payment","",1,0,0,"10.0.0.34","SeshIBKHR",0,0,01-NOV-15,"SUCCESS","www.mollatech.com",2,"00010021604422","00010021604422","","",,"",,,"","","","",,"","",,,"",,,""
"v0x+LpNcPkS1Fvfuzuaws12xQBA=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000348","TX2015110122167258f251ff","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"YNeZiwzzdZ+2y5LrGOZkUA24Z7I=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000348","TX201511019e1ca7d78c7f2c","Online Payment",3,"Online Payment","",1,0,0,"10.0.0.34","SeshIBKHR",0,0,01-NOV-15,"SUCCESS","www.mollatech.com",2,"00010021604422","00010021604422","","",,"",,,"","","","",,"","",,,"",,,""
"WBnoiLdOveC5ElL7S2o2rzHy7JI=","bp0BxY4k+/unVRE7GVenksK4M9k=","ARS",1,"1","8696829701","",0,"","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"hW5gCbJh4iJnkCyxeVxkil1HEnk=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000348","TX201511017257f81ecc50b2","Online Payment",3,"Online Payment","",1,0,0,"10.0.0.34","SeshIBKHR",0,0,01-NOV-15,"SUCCESS","www.mollatech.com",2,"00010021604422","00010021604422","","",,"",,,"","","","",,"","",,,"",,,""
"z8LxEk2F9HDgPs8lrblSG7jvnDM=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000348","TX201511016a85b5206a93f1","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"Mcrwi0yYWXLF0P3Az04IkqDaLkk=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000348","TX2015110131403f8149a204","Online Payment",3,"Online Payment","",1,0,0,"10.0.0.34","SeshIBKHR",0,0,01-NOV-15,"SUCCESS","www.mollatech.com",2,"00010021604422","00010021604422","","",,"",,,"","","","",,"","",,,"",,,""
"cYiKzZH0plW8YFPShRy80ZGDEcA=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000348","TX20151101a85968af1a871b","Online Payment",3,"Online Payment","",1,0,0,"10.0.0.34","SeshIBKHR",0,0,01-NOV-15,"SUCCESS","www.mollatech.com",2,"00010021604422","00010021604422","","",,"",,,"","","","",,"","",,,"",,,""
"5H6SAovDFeEG+YzONZfjiRNih1U=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000348","TX20151101ff235c45f98714","Online Payment",3,"Online Payment","",1,0,0,"10.0.0.34","SeshIBKHR",0,0,01-NOV-15,"SUCCESS","www.mollatech.com",2,"00010021604422","00010021604422","","",,"",,,"","","","",,"","",,,"",,,""
"sZW0HhPm/aR6EbUGByNS4y4pAj8=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000350","TX2015110132b1858b948c22","Online Payment",3,"Online Payment","",1,0,0,"10.0.0.34","SeshIBKHR",0,0,01-NOV-15,"SUCCESS","www.mollatech.com",2,"00010021604422","00010021604422","","",,"",,,"","","","",,"","",,,"",,,""
"ESys6CvANMNJG3Ryk29If18839w=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000351","TX2015110148c801b6d8c860","Online Payment",3,"Online Payment","",1,0,0,"10.0.0.34","SeshIBKHR",0,0,01-NOV-15,"SUCCESS","www.mollatech.com",2,"00010021604422","00010021604422","","",,"",,,"","","","",,"","",,,"",,,""
"N3lKJQ1nHTrgqLk9m5UNKkuW8qM=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000352","TX2015110166b1d812a19aff","Online Payment",3,"Online Payment","",1,0,0,"10.0.0.34","SeshIBKHR",0,0,01-NOV-15,"SUCCESS","www.mollatech.com",2,"00010021604422","00010021604422","","",,"",,,"","","","",,"","",,,"",,,""
"LU4tzR+cF2Z1ZRqfpahysUcMzA4=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000353","TX20151101f877cc35bed2b9","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"WD5ZPaejOn9uDJPyWJe0N3AyNm4=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000353","TX201511013abf0151ece467","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"bXoH+5j7pKJmbw4OHfll2Ke/rYY=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000353","TX20151101830f0a54b33a83","Online Payment",3,"Online Payment","",1,0,0,"10.0.0.34","SeshIBKHR",0,0,01-NOV-15,"SUCCESS","www.mollatech.com",2,"00010021604422","00010021604422","","",,"",,,"","","","",,"","",,,"",,,""
"XSrRba6AZJ9RXKQ1/zMYzTJH62g=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000354","TX201511013b34da0459c9c5","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"VK9oZGOWbkZ11Zyv3KDgp+6jITc=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000354","TX20151101fb7c0ba89279eb","",3,"","192.168.0.64",1,66,5,"10.0.0.34","SeshIBKHR",66,0,01-NOV-15,"Not Checked","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"vSDCQVidcTSfz5Q94MmbPXmyb8M=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000354","TX20151101080b9bea915053","",3,"","192.168.0.64",1,66,5,"10.0.0.34","SeshIBKHR",66,0,01-NOV-15,"Not Checked","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"WBq7j5f1H1HnygScxByP0c2yQmU=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000354","TX20151101edba7513455ae6","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"2CW1lnxGgMyd0zFzKYDM0GZ1zoI=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000354","TX201511017f47ede189148c","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"bRWV8LKZkMoCV5U9ihJc/uNkTtY=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000354","TX20151101eef9071f4ab5ad","Online Payment",3,"Online Payment","",1,0,0,"10.0.0.34","SeshIBKHR",0,0,01-NOV-15,"SUCCESS","www.mollatech.com",2,"00010021604422","00010021604422","","",,"",,,"","","","",,"","",,,"",,,""
"glc5jypeqQzxR4a3ooCKDlrC/Jk=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000355","TX20151101a16b55a6f41a45","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"BZlWUENP1t0cqrNrCD3WvCG5ro4=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000355","TX201511010c031728cabaf1","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"LlZLuHTxsdnJCrN0sPbi3DCFIRg=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000355","TX20151101ca73e3308441c6","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"0D970UX8L05zX+eA1F5pNPgYopc=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000355","TX20151101555fcff878f41a","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"e4d1+6W31QsPXsi0cYDYYH/A2U0=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000355","TX20151101e3adfe831169b2","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"Av8Q/20/2FYKiehQopJd5vZINgE=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000355","TX2015110184bc0a4a0196e9","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"uPmAMh2GrwaAX/t5Vn/VI4Bed7c=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000355","TX20151101f82e35981375c7","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"OUIWfWFitIhSQSpi0EqbiyQLU3s=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000355","TX201511012d6e59d3adb7bc","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"tWDKq5mCbqoaI7RxMt7uI4gm08I=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000356","TX20151101c948e697d10546","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"BUqVy3Yq4ycQ73YSnFf+maGVvMo=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000356","TX20151101c8bd402ca35644","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"sQrKCzvZmGWbMo0HE5eJipshjEU=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000356","TX201511011e5cbc95201de1","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"Ex9LZnLoVxG+z3SXXz+yD2YUQy8=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000356","TX201511014f31bbb0a8c3af","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"hNfIc9KadxbxLllgwTyVWx6h6Kc=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000356","TX201511012c4ebe2de9df03","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"tzCEs5wsTnW0gBOFtm9o/G3HGpY=","bp0BxY4k+/unVRE7GVenksK4M9k=","",0,"","","",1,"","",1,,0,"","",,0,01-NOV-15,"","",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"bOm5wBolamKQc+fcydTGlWfFZw4=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000356","TX20151101b90f57887c6207","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"D06tXu2+IqgI2zzScLhyAPKNfqQ=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000356","TX20151101c2c41eae1d8824","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"VrGvkt2MDEYWt4D4y5Ldh4PuiUs=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX2015110134bb8512b3c367","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"kiPxxW/AGsRLyWdAOhPsxiO7s3k=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX2015110103e049cf3fc9eb","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"b+SpxmlYhhkUFUilCSsY4Y5sFzA=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX2015110160fc3c6d9e8d3f","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"0FgEcoArpwSnhH9ioS2YdQZbcvw=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX201511012d58639e4e6a7d","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"KTle+bdsh0KtXmA5yfTp4vl9DYI=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX201511011a187cb1956288","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"UbpDfkB8NNGpdlghB0RFKgKAkkI=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX20151101ba26ef3bf6188a","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"RTTk5t8kIBZW/mqLbbULgh6Uvok=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX201511011bd032470485b5","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"U2SAyJ3U04NQ4SBxhXVfGdq4WsU=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX201511016e76b2c487cb7e","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"jdHtfb91sVOyUr8mIjfn7eLpbhY=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX2015110156ed81e91dbbfe","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"kcKJO0kAD+ylazW9zbvOdkXD1k8=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX201511010f3503400a7f58","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"XqqX3pgWG/rzfg+k1NWsKPWAfW4=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX2015110122beeb1b882207","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"xMJkTB3VhpT/s1hftPSbicRuz6w=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",400000,"INV291015000321","TX2015110139cf5c931a073b","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"MJZS2qOwgdF+5oTsDVV9M5J4Wf4=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX201511015ad10841a76cd6","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"X7/EjiE9yCJMnyMlRT+POH9YKWg=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",400000,"INV291015000321","TX2015110122fec6004209cf","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"OCVaNUzXgOxlEnqyaSkpxYH9Jic=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",400000,"INV291015000321","TX20151101e9c6adbff3760b","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"IBwHa7g95p6/vw2Hhfgw/Tk7iqQ=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",400000,"INV291015000321","TX201511016005c94aa15630","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"IzHXfZfx9cjEoYTkudje4Z2q07M=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",400000,"INV291015000321","TX201511015449486d74919c","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"R4gf1JTpKNTQ4dxGwRMcexfGvCM=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX201511018bf4d1fdf8ade2","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"wKxYjrqy25FvXRGeMmiJPEdA5rQ=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX201511011dcaca43eb198f","",3,"","192.168.0.64",1,66,5,"10.0.0.34","SeshIBKHR",66,0,01-NOV-15,"Not Checked","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"Kf8RISVfD8Ii2/swdfw2Lft7SqI=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",200,"INV011115000357","TX20151101ffbd0995014c89","",3,"","192.168.0.64",1,66,5,"10.0.0.34","SeshIBKHR",66,0,01-NOV-15,"Not Checked","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"FtMQsp7jMIH5vpOiamiD8oM8xpQ=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",400000,"INV291015000321","TX20151101c3446f7eba4a9c","",3,"","192.168.0.64",1,66,5,"10.0.0.34","SeshIBKHR",66,0,01-NOV-15,"Not Checked","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"a4XPuBgbHsrKaX/Ey3PoBc1ebsU=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",400000,"INV291015000321","TX20151101f55fe9e4a83a40","",3,"","192.168.0.64",1,66,5,"10.0.0.34","SeshIBKHR",66,0,01-NOV-15,"Not Checked","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"AM0pV7MtMolc346r38q9FbS7RbU=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",400000,"INV291015000321","TX2015110102eba5a8a131c9","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,01-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"siypeTKUa+TIenkpHzhKPFfnH3Y=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",400000,"INV291015000321","TX2015110256bc1d614ff255","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,02-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"dZtGuBbD8orJZOX35MeXBqhli2g=","bp0BxY4k+/unVRE7GVenksK4M9k=","KHR",400000,"INV291015000321","TX201511027f92a3486c082d","Online Payment",0,"Online Payment","",1,66,5,"10.0.0.34","",66,0,02-NOV-15,"SUCCESS","www.mollatech.com",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"L4W63X43Cy80TXmD8OKWMLf+5Rw=","EnRKL8zXkSnMpLuHhdRewhmJ4qg=","USD",10,"19375","19375","Buy Activity",3,"Buy Activity","http://fannow.com",1,66,6,"192.168.17.1","RichardIBUSD",66,0,02-NOV-15,"Not Checked","https://10.6.6.131:8443/XPAYManager/index.jsp",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"iQp6m5ZhtwN+a3OsY4nFxJHhqiI=","EnRKL8zXkSnMpLuHhdRewhmJ4qg=","USD",10,"19376","19376","Buy Activity",3,"Buy Activity","http://fannow.com",1,66,6,"192.168.17.1","RichardIBUS",66,0,02-NOV-15,"Not Checked","https://10.6.6.131:8443/XPAYManager/index.jsp",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"MuVAhVPCju6UXE92WI1O5Rq6ZSU=","bp0BxY4k+/unVRE7GVenksK4M9k=","",0,"","","",1,"","",1,,0,"","",,0,02-NOV-15,"","",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"QSQ02cTUnFinxX/mV8M8Y/50YfU=","EnRKL8zXkSnMpLuHhdRewhmJ4qg=","USD",10,"19376","19376","Buy Activity",3,"Buy Activity","http://fannow.com",1,66,6,"192.168.17.1","RichardIBUSD",66,0,02-NOV-15,"Not Checked","https://10.6.6.131:8443/XPAYManager/index.jsp",1,"","","","",,"",,,"","","","",,"","",,,"",,,""
"x0kCe+jQrcRRDFz5MHgs7rjGr/Q=","EnRKL8zXkSnMpLuHhdRewhmJ4qg=","USD",4.2,"19377","19377","Buy KidsCity",4,"Buy KidsCity","http://fannow.com",1,0,6,"192.168.17.1","092295584",0,0,02-NOV-15,"SUCCESS","https://10.6.6.131:8443/XPAYManager/index.jsp",2,"00010021604422","00012028078011","","",,"",,,"","","","",,"","",,,"",,,""
